iter	Recall	Logloss
86	0.952933871	0.0982570374
87	0.9529343259	0.09785082606
88	0.9529561581	0.09737554362
89	0.952947971	0.09660496801
90	0.9529220453	0.09611235696
91	0.9531549221	0.09553705989
92	0.95321678	0.09525189969
93	0.9532472541	0.09482655795
94	0.9532731798	0.09454092268
95	0.9532972862	0.09428386137
96	0.9533086571	0.09385323008
97	0.9532863701	0.09324085986
98	0.9538430912	0.09276238515
99	0.9539768134	0.09224928799
100	0.9541678451	0.09185886417
101	0.9541683	0.09148104719
102	0.9541792161	0.09061459936
103	0.9543538737	0.09020360252
104	0.9544384734	0.08981953427
105	0.9544680379	0.08939443585
106	0.9544835024	0.08898290021
107	0.9545603699	0.08855314376
108	0.9545439957	0.08827886971
109	0.954559915	0.08801749797
110	0.954568557	0.08765350448
111	0.9545812924	0.08727028209
112	0.9547977951	0.08693921353
113	0.9548578336	0.08655896325
114	0.9549019528	0.08624818962
115	0.9549451624	0.08581258164
116	0.9549842784	0.08547991406
117	0.955063875	0.08512322628
118	0.9551125426	0.0848953009
119	0.9551480199	0.08466141972
120	0.9551639392	0.08437184481
121	0.9551794037	0.0842038135
122	0.9551771295	0.08389609889
123	0.9551935037	0.08359350001
124	0.9553472387	0.08334053476
125	0.9554268353	0.08282613983
126	0.9554186482	0.08244809111
127	0.9554363869	0.08227601588
128	0.9555710188	0.08202902382
129	0.9554736836	0.08167981555
130	0.9554732287	0.08118044919
131	0.9557661441	0.08091375314
132	0.9556437928	0.08037324074
133	0.9559881048	0.08016739471
134	0.9560254014	0.0798284353
135	0.9560758884	0.07962033556
136	0.9562318976	0.07943233956
137	0.9563446973	0.07921061332
138	0.9563892714	0.07898293706
139	0.9563915456	0.07873216179
140	0.9564361197	0.07854037099
141	0.9564465809	0.0782224249
142	0.9564456713	0.07792423494
143	0.9564747809	0.07771448983
144	0.9564725067	0.07748668032
145	0.956488426	0.0772883138
146	0.956566658	0.07700441661
147	0.9566289708	0.07685866742
148	0.9567149351	0.07663078839
149	0.9566835513	0.07646748465
150	0.9567190286	0.07629212445
151	0.9567867994	0.07591932472
152	0.9568654863	0.07572162446
153	0.9568036284	0.075569624
154	0.9568341025	0.07539239248
155	0.956964186	0.07518067755
156	0.9569846537	0.0748443658
157	0.9569632763	0.07468043635
158	0.9569610021	0.07453964067
159	0.957000573	0.07433801816
160	0.9570428729	0.07412582816
161	0.9571456662	0.07393159826
162	0.9572220789	0.07380254039
163	0.9572466401	0.07365113666
164	0.95727484	0.07354104698
165	0.957311227	0.07337474216
166	0.9574303944	0.07322006506
167	0.9574654169	0.07299225555
168	0.9576346165	0.07283446151
169	0.9576432584	0.07254250544
170	0.9576300681	0.07244684178
171	0.9576282487	0.07235434722
172	0.9576391648	0.07223122198
173	0.957680555	0.07209240191
174	0.9577123937	0.07196158279
175	0.9577428678	0.07169158441
176	0.9577578774	0.07155135071
177	0.9577606064	0.07140101301
178	0.9577838031	0.07115568949
179	0.9578383836	0.07101387994
180	0.9578388385	0.07078802287
181	0.9578388385	0.07068520414
182	0.9578452062	0.07050674438
183	0.9578242837	0.07036744925
184	0.9578256482	0.0702739408
185	0.9578615804	0.07009074768
186	0.9578388385	0.06997521783
187	0.9578315611	0.06983365161
188	0.9578442965	0.06970548595
189	0.957840203	0.06958872786
190	0.9578329256	0.06948385819
191	0.957837474	0.0693684558
192	0.9578292869	0.06931101821
193	0.9578311062	0.0692182919
194	0.9578506643	0.06913403002
195	0.9578865964	0.06902384185
196	0.957927077	0.0689243834
197	0.9579338995	0.06871349115
198	0.957949364	0.06855595782
199	0.9579143415	0.06838091048
200	0.9579852962	0.06821970401
201	0.9579798381	0.06811401745
202	0.9579880252	0.06781969181
203	0.9579707414	0.06773723173
204	0.9580098574	0.06764798157
205	0.9580212283	0.06741443062
206	0.9580253219	0.06723228614
207	0.9580335089	0.06708473515
208	0.9580203186	0.067011006
209	0.9580412412	0.06692072459
210	0.9580466992	0.06678631924
211	0.9580617089	0.06671571862
212	0.9581099216	0.06662185098
213	0.9581053733	0.06645924826
214	0.9581576796	0.06636699702
215	0.9582295439	0.06631993574
216	0.9582322729	0.06619858913
217	0.9582691147	0.06602070293
218	0.9582331826	0.06588683638
219	0.9582668406	0.06581218606
220	0.958447411	0.06568411309
221	0.9584346756	0.0655475815
222	0.9585502043	0.06546782123
223	0.9585647591	0.06542733567
224	0.9585156367	0.06526254876
225	0.9585765849	0.06518964231
226	0.958570672	0.06511933717
227	0.9586084235	0.06505061367
228	0.9586361686	0.06495331623
229	0.9587416909	0.06483791383
230	0.9587762585	0.06475834475
231	0.958791723	0.06466631368
232	0.9588763228	0.06455372696
233	0.9588376616	0.06447379289
234	0.9588499422	0.06440815158
235	0.9588572196	0.06415902748
236	0.9589745677	0.06409803842
237	0.9590309675	0.06400769328
238	0.9590719029	0.06390150847
239	0.9590878222	0.06383916372
240	0.9591005577	0.0637859091
241	0.9591351253	0.06373115394
242	0.9591951639	0.0636879338
243	0.9591933445	0.06362974884
244	0.959298412	0.06354217882
245	0.9594475987	0.06347787583
246	0.9595303791	0.0633957344
247	0.9596245305	0.06330945635
248	0.9597464269	0.06324594709
249	0.9597900913	0.06318669611
250	0.9599888553	0.06312794917
251	0.9599920391	0.06295423435
252	0.9600002262	0.06272346432
253	0.9599947682	0.06267522694
254	0.9599888553	0.06249201065
255	0.9601121162	0.06244012911
256	0.9601980805	0.06235937813
257	0.9602130902	0.0621692501
258	0.9602185482	0.06212404855
259	0.9602226418	0.06208233475
260	0.96026949	0.06202851236
261	0.9602776771	0.061958943
262	0.9603067867	0.06190446014
263	0.9603177028	0.06186221333
264	0.9603095157	0.06180555787
265	0.9603117899	0.06166959405
266	0.9603322576	0.06160094008
267	0.960400938	0.0615516193
268	0.9603991187	0.06146285001
269	0.96039548	0.06137929495
270	0.9604464218	0.0613373494
271	0.9604728024	0.06129052566
272	0.9604796249	0.06121233545
273	0.9605251087	0.0611636172
274	0.9605755956	0.06112380369
275	0.9605692279	0.06107381665
276	0.9605796892	0.06104503413
277	0.9605856021	0.06097078356
278	0.96064746	0.06093360613
279	0.9606520083	0.06084652277
280	0.9606933986	0.0608012575
281	0.960728421	0.0607683036
282	0.9607329694	0.06070353133
283	0.9607461597	0.06065458714
284	0.9607507081	0.06062580461
285	0.9607520726	0.06056434048
286	0.9607375178	0.06051548319
287	0.9607379726	0.06042404306
288	0.9607811822	0.06039490712
289	0.96087124	0.06036121743
290	0.9609208173	0.0602617416
291	0.9609290044	0.06023815013
292	0.9609362818	0.06007881499
293	0.960946743	0.06003594247
294	0.9609640269	0.06000926881
295	0.9610372557	0.05997571237
296	0.9610454428	0.0599505798
297	0.9610586331	0.05990756824
298	0.9610704588	0.05987307903
299	0.9610927459	0.05976875397
300	0.9610950201	0.05971210431
301	0.9610850136	0.05965565163
302	0.9610763717	0.05956128573
303	0.9610977491	0.05951476326
304	0.9611004781	0.05941871722
305	0.9611077555	0.0593800972
306	0.9611445973	0.05933844712
307	0.9611864424	0.05930817565
308	0.9611973585	0.05920566977
309	0.9612269229	0.0591279836
310	0.9612460261	0.05910304802
311	0.96124921	0.05903847273
312	0.9612560325	0.05895747264
313	0.9612737712	0.05892216075
314	0.9612978776	0.0588723591
315	0.9613115227	0.05882796287
316	0.9613174356	0.05873397356
317	0.9613256227	0.05871342951
318	0.9613488194	0.05866596268
319	0.9613479097	0.05859617317
320	0.9613506387	0.05852004548
321	0.9613756548	0.05847491925
322	0.9613802032	0.05842553474
323	0.9613856612	0.0583625469
324	0.9614470643	0.05834118596
325	0.9614256869	0.05830630858
326	0.9614152256	0.05825993674
327	0.9614184095	0.05824089323
328	0.9614779932	0.05821533194
329	0.9614893642	0.05817193799
330	0.9615111964	0.05813083831
331	0.9614930029	0.05810035827
332	0.9616189928	0.05805636758
333	0.9616726637	0.05803063249
334	0.9617090507	0.0580012706
335	0.9617308829	0.05797614962
336	0.9617481667	0.05793883894
337	0.9617595376	0.05787356843
338	0.9618177568	0.05783905026
339	0.9618382245	0.0577720996
340	0.9618291278	0.05772069893
341	0.9618414084	0.05765295455
342	0.9618254891	0.05761961248
343	0.9618477761	0.05759687845
344	0.9619305565	0.05756870426
345	0.9619614855	0.05754698411
346	0.9619778596	0.05750633633
347	0.9620083337	0.05748316199
348	0.9620642787	0.05745645357
349	0.9621770784	0.05742649495
350	0.9621752591	0.057316469
351	0.9622161945	0.05721635587
352	0.9622703201	0.05717170472
353	0.9622830556	0.05713450991
354	0.962293062	0.05704417635
355	0.9623235361	0.05698453141
356	0.9623458231	0.05694769001
357	0.9623581038	0.0569111267
358	0.9624117746	0.05682468643
359	0.9624531648	0.05678190082
360	0.9624759067	0.05671643911
361	0.9624995582	0.05669853694
362	0.9625277581	0.05667885034
363	0.9625377646	0.05664240291
364	0.9625882515	0.05661742097
365	0.9625909806	0.0565130148
366	0.9626096289	0.05647735529
367	0.9626164515	0.05645792361
368	0.9626173611	0.05639836557
369	0.9626341901	0.05637915984
370	0.9626560223	0.05634482706
371	0.9626814932	0.05630324072
372	0.9627442608	0.05623027053
373	0.962732435	0.05619584505
374	0.9627469898	0.05611734779
375	0.9627456253	0.05605527533
376	0.9627579059	0.05602141763
377	0.9627442608	0.05599324343
378	0.9627401673	0.0559821603
379	0.9627760994	0.05594511034
380	0.9627779188	0.05588551174
381	0.9628020251	0.05585485209
382	0.9628293154	0.05579448874
383	0.9628488734	0.05576311649
384	0.9628461444	0.05570398717
385	0.9628616089	0.0556738953
386	0.9628911733	0.05565776017
387	0.9628707056	0.05563710604
388	0.9629139152	0.0556111334
389	0.9629166442	0.05555826695
390	0.9629257409	0.05550560328
391	0.9629343829	0.05549522117
392	0.9629343829	0.05548486804
393	0.9629598538	0.05544077887
394	0.9629521215	0.05540144043
395	0.962964857	0.05538029385
396	0.9629498473	0.05536598949
397	0.9629616731	0.05534479077
398	0.9629725892	0.05530514528
399	0.9629707699	0.05525583609
400	0.9629835053	0.05519975999
401	0.9629725892	0.0551524322
402	0.962970315	0.05513399122
403	0.9629653118	0.055094282
404	0.9629571247	0.05506465361
405	0.9629571247	0.05505498412
406	0.962970315	0.05503277732
407	0.9629712247	0.05495456394
408	0.9630003343	0.05492256597
409	0.9629976053	0.05489427011
410	0.9629830505	0.05488038868
411	0.9630053375	0.05483860536
412	0.9630135246	0.0547696675
413	0.9630276245	0.05473502187
414	0.9630271697	0.05470585118
415	0.9630389955	0.05467913117
416	0.9630703793	0.05466341318
417	0.9630972147	0.05464720852
418	0.9631085856	0.05462647329
419	0.963115863	0.05458124278
420	0.9631135888	0.0545530512
421	0.9631122243	0.05452878767
422	0.9631035824	0.0545071776
423	0.9631217759	0.05447814016
424	0.9631217759	0.05444562077
425	0.9631099501	0.05440823478
426	0.9631094953	0.05438461434
427	0.9631486113	0.05436495091
428	0.9631608919	0.05431418174
429	0.9631567984	0.05430176029
430	0.9631577081	0.05422176828
431	0.9631517952	0.05417463748
432	0.963154979	0.05415468438
433	0.9631536145	0.05413330026
434	0.9631490662	0.05410034635
435	0.9631517952	0.05405584584
436	0.9632009176	0.05403825652
437	0.9631963693	0.05402970519
438	0.9632272982	0.05397275426
439	0.9632650497	0.05396029226
440	0.963258682	0.05393837513
441	0.9632841529	0.05388451218
442	0.96329234	0.05386401448
443	0.9633978623	0.05383728868
444	0.9634137816	0.05379330959
445	0.9633250883	0.0537633162
446	0.9633273624	0.05372264525
447	0.9633191754	0.0536996621
448	0.9633100786	0.05365585102
449	0.9633346398	0.05362045222
450	0.9633441914	0.05360118856
451	0.9634579008	0.05358495493
452	0.9634588105	0.05357045359
453	0.9634747298	0.05355609709
454	0.9634806427	0.05352906423
455	0.9634701814	0.05350053662
456	0.9634638137	0.05346955833
457	0.9634842814	0.05341810551
458	0.9634701814	0.05339956025
459	0.9634774588	0.05336003642
460	0.9634870104	0.05331492758
461	0.9636380165	0.05329363037
462	0.9636412003	0.05322249675
463	0.9636321036	0.05320146024
464	0.9636412003	0.05318438655
465	0.9636539358	0.05312246473
466	0.9636703099	0.05310053022
467	0.9636962357	0.05308719339
468	0.9637062421	0.05304262914
469	0.9637076066	0.05301619302
470	0.9637044227	0.05298959468
471	0.9637035131	0.05296443314
472	0.9637112453	0.05294638034
473	0.9638404191	0.0529323309
474	0.963826774	0.0529122793
475	0.9638345062	0.05289754042
476	0.9638345062	0.05284141798
477	0.9638103999	0.05279318639
478	0.9638117644	0.05274804858
479	0.9638131289	0.05272764937
480	0.9638331417	0.05270823507
481	0.9638399643	0.0526686649
482	0.963790387	0.05262195702
483	0.963793116	0.05256589251
484	0.9638013031	0.05255095666
485	0.963843603	0.05253630468
486	0.9638454223	0.05252246381
487	0.9644926561	0.05250882571
488	0.9644835593	0.05248950991
489	0.9645167625	0.05243772106
490	0.9647350845	0.05241452355
491	0.9646682234	0.05238166234
492	0.9650216321	0.05236278685
493	0.9650994093	0.05229791609
494	0.965030274	0.05225649776
495	0.9650621126	0.0522297314
496	0.9650953158	0.05220937854
497	0.96506939	0.05219074058
498	0.9650780319	0.05217280365
499	0.9650798513	0.05213669803
500	0.9650866739	0.05211874372
501	0.9651062319	0.05208807248
502	0.9651944703	0.05207943425
503	0.9653350151	0.05204741311
504	0.9653495699	0.05202579725
505	0.9653613957	0.05201888551
506	0.9653955085	0.05200255339
507	0.9654582761	0.05197143606
508	0.9654796534	0.05193242206
509	0.9654509987	0.05191515718
510	0.965416431	0.05187939918
511	0.9657348173	0.0518684551
512	0.9658157784	0.0518480501
513	0.9658721782	0.0518308084
514	0.9658062268	0.05181342765
515	0.9659140232	0.05179427985
516	0.9659081104	0.05178126167
517	0.9659531393	0.05176984251
518	0.9659713328	0.05175773392
519	0.9660381939	0.05174595557
520	0.9660004424	0.05172191799
521	0.9660441068	0.05170118855
522	0.9660768551	0.05168057498
523	0.9660645745	0.0516619544
524	0.9661378033	0.05164963724
525	0.9662492385	0.05163989243
526	0.966284261	0.05163129475
527	0.9662874448	0.05161334623
528	0.9663056383	0.05153078187
529	0.9663079125	0.05150785666
530	0.9663097319	0.0514892129
531	0.9663101867	0.05146774188
532	0.9663151899	0.05145180373
533	0.9663106415	0.05139327116
534	0.9663188286	0.05138160867
535	0.9663211028	0.05133841171
536	0.9663242867	0.05131184234
537	0.9663247415	0.05127954311
538	0.9663470285	0.05125156589
539	0.9663524866	0.05123799732
540	0.9663538511	0.05121773136
541	0.9663552156	0.05117795261
542	0.9663483931	0.05116262279
543	0.9663538511	0.05114640076
544	0.9663515769	0.05112283246
545	0.9663665866	0.05110360935
546	0.9663656769	0.05108551598
547	0.9663897833	0.05106326283
548	0.9663956961	0.05102370424
549	0.9664047929	0.05100636984
550	0.9664084316	0.0509655888
551	0.9664057026	0.0509546679
552	0.9663956961	0.05093390369
553	0.9663943316	0.05089639603
554	0.9664252606	0.050885591
555	0.9664598282	0.05087790291
556	0.9664707443	0.05085176805
557	0.9664552799	0.05083317065
558	0.9664543702	0.0508183159
559	0.966466196	0.05077911072
560	0.9664643766	0.05075613916
561	0.9664625573	0.05073462179
562	0.9664984894	0.05071111143
563	0.9664998539	0.05069847562
564	0.9664789314	0.05068167423
565	0.9664807508	0.05064082367
566	0.966491212	0.05061233082
567	0.9664943959	0.05059530927
568	0.9665012184	0.05058665366
569	0.966527599	0.05057359492
570	0.9665235055	0.05055864748
571	0.9665698989	0.0505508609
572	0.9665744473	0.0505127507
573	0.9665712634	0.0504952367
574	0.966578086	0.05047734032
575	0.9665830892	0.05045862704
576	0.9665789957	0.05044524387
577	0.9665871827	0.05043434614
578	0.966583544	0.05042132216
579	0.9665826344	0.05040111414
580	0.9665890021	0.05038875642
581	0.9665990085	0.05036693199
582	0.9666017375	0.05035142836
583	0.9666435826	0.05033482395
584	0.966667689	0.05032237933
585	0.9666881567	0.05030232195
586	0.9667427372	0.0502803353
587	0.9667682081	0.05021063269
588	0.966760021	0.05020103852
589	0.9667691177	0.05018500188
590	0.9667682081	0.05015306764
591	0.9667709371	0.05013696727
592	0.9667818532	0.05012066413
593	0.9667832177	0.05008688753
594	0.9668091434	0.05007541624
595	0.9668614497	0.05006341773
596	0.9668696368	0.05004972169
597	0.9668669078	0.05003800707
598	0.9669096625	0.05001194173
599	0.9669214883	0.04999658874
600	0.9669210335	0.0499771165
601	0.9669228528	0.04996054106
602	0.9669624237	0.04994468981
603	0.9669706107	0.04992431957
604	0.9669851655	0.04990544408
605	0.9669860752	0.04988973767
606	0.9669819817	0.04986644747
607	0.966997901	0.04984786165
608	0.9669992655	0.04981174445
609	0.9669924429	0.04980155353
610	0.967003359	0.04978644966
611	0.9670124558	0.04977200626
612	0.9670215525	0.04975649104
613	0.9670256461	0.04974727345
614	0.9670338331	0.0497141805
615	0.9670388364	0.04970193865
616	0.9670411105	0.04966761167
617	0.9670770427	0.04965296549
618	0.967073404	0.04962444947
619	0.9670825008	0.04959885342
620	0.9670984201	0.04958399287
621	0.9671211619	0.04956858194
622	0.9671721037	0.04956262034
623	0.9671752876	0.04955488591
624	0.967185294	0.04951340964
625	0.9672007585	0.04949654452
626	0.9671857489	0.04946196841
627	0.9671889327	0.04945109965
628	0.967204852	0.04943775123
629	0.9672139488	0.04941296049
630	0.9672098553	0.04937536013
631	0.9672503358	0.04936627579
632	0.967249881	0.04934959606
633	0.9672557938	0.04934260321
634	0.9672503358	0.04930951605
635	0.9672680745	0.04929891379
636	0.9672698938	0.04928561172
637	0.9672926357	0.0492720837
638	0.967294455	0.04926086153
639	0.9672999131	0.04924133716
640	0.967305826	0.0492318183
641	0.9673272033	0.049224866
642	0.9673231098	0.04920692906
643	0.967347671	0.04915987937
644	0.9673431226	0.04914585889
645	0.9673654097	0.04912904591
646	0.9673622258	0.04911532091
647	0.9673886064	0.04909331109
648	0.9673895161	0.0490861676
649	0.9674495546	0.0490810229
650	0.967454103	0.0490721761
651	0.9674695675	0.04905580922
652	0.9674650191	0.04902465133
653	0.9674627449	0.04901276869
654	0.9674727513	0.0490048083
655	0.96747639	0.0489853071
656	0.9674745707	0.04897305946
657	0.9674913997	0.04896135643
658	0.9674854868	0.04895085266
659	0.9674818481	0.04894162348
660	0.9674841223	0.04893115447
661	0.967515506	0.04891764963
662	0.9675118673	0.04890066864
663	0.9675387028	0.04887861826
664	0.9675405221	0.0488710808
665	0.9675305157	0.04886405319
666	0.9675300608	0.04885269197
667	0.9675223286	0.04882168471
668	0.9675314254	0.0488117603
669	0.9675487092	0.04880000512
670	0.9675628091	0.04878826152
671	0.9675700865	0.04875986137
672	0.9675550769	0.04874704597
673	0.967565993	0.04873878432
674	0.9675791833	0.0487259747
675	0.9676123864	0.04871300866
676	0.9676092026	0.04868439995
677	0.9675991961	0.04867139914
678	0.9676082929	0.04866451057
679	0.9676392218	0.04864966162
680	0.9676437702	0.04862514317
681	0.9677010797	0.04861987101
682	0.9676978959	0.04861349807
683	0.9677056281	0.04860257716
684	0.9677160894	0.04859120725
685	0.9677110862	0.04856661349
686	0.96771427	0.04855780724
687	0.9677215474	0.04854840715
688	0.9677220023	0.04854009046
689	0.9677247313	0.04851253908
690	0.9677511119	0.04850055215
691	0.9677488377	0.0484731485
692	0.9677733989	0.04846185101
693	0.9677406506	0.04845041158
694	0.9677715796	0.04843785688
695	0.9678166085	0.04843061201
696	0.9678320729	0.04842180866
697	0.9678520858	0.04840200909
698	0.9678452632	0.0483867314
699	0.9678416245	0.04837692287
700	0.9678684599	0.04835274335
701	0.9678839244	0.04834505526
702	0.9678889276	0.04833645179
703	0.9678834696	0.0483181991
704	0.9678734632	0.04830031721
705	0.9678921115	0.0482919252
706	0.967890747	0.04828103037
707	0.9679107598	0.04825711155
708	0.9679139437	0.04824353429
709	0.9679216759	0.04822940374
710	0.9679171276	0.04821849732
711	0.9679371404	0.04819929159
712	0.9679789855	0.04818593158
713	0.9679817145	0.04817218341
714	0.9679926306	0.04815907543
715	0.9679903564	0.04815176392
716	0.9679867177	0.04814596455
717	0.9680217402	0.04814151797
718	0.9680144628	0.04813612414
719	0.9680121886	0.04812506709
720	0.9680030918	0.04811985576
721	0.968002637	0.04811540339
722	0.9680030918	0.04810811506
723	0.9680058209	0.04806704724
724	0.9680058209	0.04804221594
725	0.968002637	0.04803542007
726	0.9680030918	0.04802860682
727	0.9679994531	0.04799640608
728	0.9680021822	0.0479912353
729	0.9680299273	0.04798586465
730	0.9680322014	0.04797654278
731	0.9680353853	0.04795705895
732	0.9680472111	0.04794302689
733	0.9680440272	0.04791441528
734	0.9680822336	0.04790784246
735	0.9680849626	0.04788624688
736	0.9680990625	0.04787601541
737	0.9681017916	0.04785048019
738	0.9681318108	0.04784130605
739	0.9681318108	0.04783229992
740	0.9681227141	0.04782686844
741	0.9681099786	0.04779975157
742	0.9681177109	0.04778040679
743	0.9681427269	0.04777304604
744	0.9681613753	0.04775234267
745	0.9681600108	0.04774638687
746	0.9681609204	0.04773852497
747	0.9681550076	0.04771130382
748	0.968167743	0.04769860718
749	0.9681750204	0.04768781373
750	0.9681713817	0.04767779083
751	0.9681700172	0.04765184427
752	0.9681681978	0.04764526276
753	0.9681718365	0.04763793967
754	0.9681736559	0.04762655528
755	0.9681813881	0.04761852827
756	0.9681800236	0.04761210028
757	0.9682104977	0.04760582004
758	0.9681995816	0.0476002611
759	0.9682136816	0.04758787441
760	0.9682095881	0.04758195916
761	0.9682018558	0.04756622958
762	0.9682104977	0.04755869213
763	0.9682132268	0.04754989168
764	0.9682336944	0.04754536689
765	0.9682450654	0.04753937632
766	0.9682596202	0.0475345242
767	0.9682477944	0.04752645084
768	0.9682559815	0.04752155236
769	0.9682509783	0.04751513887
770	0.9682941878	0.04750852839
771	0.9682973717	0.04750015086
772	0.9682896395	0.04748538012
773	0.9682759943	0.04748128985
774	0.9682746298	0.0474312217
775	0.9682850911	0.04741407269
776	0.9682864556	0.04740829359
777	0.9682855459	0.04739287107
778	0.9682996459	0.04738189513
779	0.9682978265	0.04736119176
780	0.9683205684	0.04735371514
781	0.9683251168	0.04734184408
782	0.9683378522	0.0473330755
783	0.9683633231	0.04730931311
784	0.9683683263	0.04729311425
785	0.968383336	0.04728161978
786	0.9684110811	0.0472698675
787	0.9684256359	0.04724866008
788	0.968425181	0.04723097807
789	0.9684338229	0.04722647935
790	0.9684338229	0.04720067473
791	0.9684424649	0.04718169784
792	0.9684642971	0.04717419225
793	0.9684720293	0.04716339301
794	0.9684720293	0.04715791518
795	0.9685011389	0.04715228382
796	0.9685034131	0.04714684654
797	0.968509326	0.0471420089
798	0.9685011389	0.04713576921
799	0.9685106905	0.04712147644
800	0.9685116002	0.04710537317
801	0.9685211517	0.04708513328
802	0.9685243356	0.04707833741
803	0.9685247904	0.04706310028
804	0.9685220614	0.04705718504
805	0.9685206969	0.0470399752
806	0.968517513	0.0470219977
807	0.9685156937	0.04701108839
808	0.9685184227	0.04700452426
809	0.9685111453	0.0469776623
810	0.968534342	0.0469643921
811	0.9685293388	0.04695807999
812	0.9685297937	0.04694848871
813	0.9685266098	0.04693874101
814	0.9685252453	0.04693113403
815	0.9685302485	0.04691424574
816	0.9685338872	0.04690899675
817	0.9685684548	0.04690364348
818	0.9685716387	0.04689076724
819	0.968565271	0.04685760766
820	0.9685620871	0.04685091318
821	0.9685584484	0.04683887411
822	0.968584829	0.0468356297
823	0.9686075709	0.04682291568
824	0.9686139386	0.04681725535
825	0.9686121192	0.04681154288
826	0.9686093902	0.04679652011
827	0.9686166676	0.04678688538
828	0.9686280386	0.04677473624
829	0.9686312224	0.04675900087
830	0.9686330418	0.04675414005
831	0.9686439579	0.04674546995
832	0.9686394095	0.04673922157
833	0.9686598772	0.04671705242
834	0.9686480514	0.04671244652
835	0.9686662449	0.04668769344
836	0.9686776158	0.04667762419
837	0.9686844384	0.04666372538
838	0.9686844384	0.04665929908
839	0.9686871674	0.04665297828
840	0.9686962642	0.04664734982
841	0.9686985384	0.04664269757
842	0.9687099093	0.04663894043
843	0.9687089996	0.0466323705
844	0.9687158222	0.04661409175
845	0.9687294673	0.04660822285
846	0.9687249189	0.04660173983
847	0.9687249189	0.04658795399
848	0.968733106	0.04658417368
849	0.9687344705	0.04656966655
850	0.9687394737	0.04655928734
851	0.9687494802	0.04654853445
852	0.9687481156	0.04651865115
853	0.9687635801	0.04651262002
854	0.9687613059	0.04646637274
855	0.9687594866	0.0464255106
856	0.9687699478	0.04641720549
857	0.9687726769	0.04641144957
858	0.9687735865	0.04639820833
859	0.9687754059	0.04638769298
860	0.9687785898	0.04637886356
861	0.9687813188	0.04637577847
862	0.9687908704	0.04637194602
863	0.968808609	0.04636526022
864	0.968800422	0.04634634417
865	0.9688054252	0.04633826502
866	0.9687986026	0.04633232949
867	0.9687990574	0.04632027015
868	0.968803151	0.04631293547
869	0.9688072445	0.04629609352
870	0.9688040607	0.0462919569
871	0.9688136122	0.04628672819
872	0.9688163413	0.04627740052
873	0.9688049703	0.04626271089
874	0.9687986026	0.04625714036
875	0.9688045155	0.04625002005
876	0.9688145219	0.04624486955
877	0.9688131574	0.04623928164
878	0.9688049703	0.046212495
879	0.9688272574	0.04619590508
